Color,Wavelength,R,T,x,K,S
w,402.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,401.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,400.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,399.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,398.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,397.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,396.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,395.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,394.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,393.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,392.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,391.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,390.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,389.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,388.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,387.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,386.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,385.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,384.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,383.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,382.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,381.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,380.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,379.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,378.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,377.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,376.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,375.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,374.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,373.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,372.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,371.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,370.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,369.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,368.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,367.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,366.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,365.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,364.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,363.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,362.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,361.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,360.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,359.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,358.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,357.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,356.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,355.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,354.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,353.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,352.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,351.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,350.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,349.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,348.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,347.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,346.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,345.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,344.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,343.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,342.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,341.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,340.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,339.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,338.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,337.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,336.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,335.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,334.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,333.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,332.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,331.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,330.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,329.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,328.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,327.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,326.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,325.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,324.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,323.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,322.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,321.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,320.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,319.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,318.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,317.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,316.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,315.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,314.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,313.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,312.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,311.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,310.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,309.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,308.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,307.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,306.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,305.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,304.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,303.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,302.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,301.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,300.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
