Color,Wavelength,R,T,x,K,S
c,735.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,734.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,733.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,732.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,731.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,730.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,729.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,728.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,727.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,726.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,725.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,724.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,723.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,722.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,721.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,720.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,719.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,718.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,717.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,716.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,715.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,714.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,713.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,712.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,711.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,710.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,709.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,708.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,707.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,706.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,705.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,704.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,703.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,702.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,701.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,700.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,699.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,698.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,697.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,696.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,695.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,694.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,693.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,692.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,691.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,690.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,689.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,688.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,687.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,686.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,685.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,684.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,683.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,682.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,681.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,680.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,679.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,678.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,677.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,676.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,675.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,674.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,673.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,672.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,671.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,670.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,669.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,668.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,667.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,666.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,665.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,664.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,663.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,662.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,661.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,660.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,659.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,658.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,657.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,656.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,655.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,654.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,653.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,652.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,651.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,650.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,649.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,648.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,647.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,646.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,645.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,644.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,643.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,642.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,641.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,640.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,639.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,638.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,637.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,636.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,635.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,634.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,633.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,632.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,631.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,630.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,629.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,628.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,627.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,626.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,625.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,624.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,623.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,622.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,621.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,620.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,619.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,618.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,617.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,616.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,615.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,614.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,613.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,612.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,611.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,610.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,609.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,608.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,607.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,606.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,605.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,604.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,603.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,602.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,601.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,600.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,599.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,598.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,597.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,596.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,595.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,594.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,593.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,592.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,591.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,590.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,589.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,588.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,587.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,586.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,585.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,584.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,583.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,582.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,581.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,580.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,579.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,578.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,577.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,576.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,575.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,574.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,573.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,572.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,571.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,570.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,569.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,568.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,567.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,566.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,565.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,564.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,563.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,562.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,561.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,560.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,559.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,558.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,557.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,556.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,555.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,554.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,553.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,552.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,551.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,550.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,549.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,548.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,547.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,546.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,545.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,544.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,543.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,542.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,541.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,540.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,539.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,538.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,537.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,536.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,535.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,534.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,533.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,532.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,531.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,530.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,529.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,528.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,527.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,526.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,525.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,524.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,523.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,522.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,521.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,520.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,519.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,518.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,517.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,516.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,515.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,514.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,513.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,512.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,511.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,510.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,509.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,508.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,507.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,506.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,505.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,504.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,503.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,502.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,501.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,500.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,499.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,498.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,497.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,496.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,495.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,494.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,493.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,492.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,491.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,490.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,489.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,488.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,487.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,486.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,485.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,484.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,483.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,482.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,481.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,480.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,479.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,478.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,477.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,476.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,475.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,474.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,473.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,472.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,471.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,470.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,469.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,468.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,467.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,466.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,465.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,464.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,463.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,462.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,461.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,460.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,459.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,458.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,457.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,456.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,455.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,454.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,453.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,452.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,451.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,450.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,449.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,448.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,447.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,446.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,445.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,444.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,443.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,442.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,441.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,440.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,439.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,438.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,437.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,436.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,435.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,434.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,433.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,432.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,431.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,430.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,429.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,428.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,427.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,426.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,425.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,424.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,423.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,422.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,421.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,420.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,419.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,418.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,417.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,416.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,415.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,414.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,413.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,412.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,411.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,410.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,409.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,408.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,407.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,406.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,405.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,404.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,403.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,402.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,401.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,400.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,399.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,398.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,397.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,396.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,395.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,394.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,393.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,392.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
c,391.0,0.08,0.7,3,0.08320742025639384,0.037354621888392274
