Color,Wavelength,R,T,x,K,S,error,,,,
W8,514,0.6141011132688,0.222070389,2,0.368057816,9.444170553,5.856426454897701e-15,,,,
W8,513,0.6155410089345,0.220290299,2,0.367357695,9.526420164,2.3592239273284576e-15,,,,
W8,512,0.6154724825616,0.218822231,2,0.379509773,9.5664568,2.581268532253489e-15,,,,
W8,511,0.6164136415068,0.21689332960000002,2,0.386737001,9.64301149,1.4988010832439613e-15,,,,
W8,510,0.6173812065036001,0.21520046229999998,2,0.391438811,9.714724869,1.3877787807814457e-16,,,,
W8,509,0.61816693,0.21313724520000002,2,0.398620059,9.793930712,4.996003610813204e-16,,,,
W8,508,0.6172317754865,0.21125248,2,0.416445436,9.828078242,3.0531133177191805e-16,,,,
W8,507,0.6187914440987999,0.20913513179999998,2,0.422628633,9.929001786,2.1926904736346842e-14,,,,
W8,506,0.6190748923925,0.207215824,2,0.43239962,9.994709529,3.885780586188048e-16,,,,
W8,505,0.6197234843652,0.204951973,2,0.440463405,10.08052287,2.498001805406602e-16,,,,
W8,504,0.6199780610565,0.202789955,2,0.454496367,10.15512576,2.7755575615628914e-16,,,,
W8,503,0.620695457,0.200879135,2,0.462874879,10.2336795,1.1102230246251565e-16,,,,
W8,502,0.621096411,0.19888120650000002,2,0.471524604,10.30848958,6.938893903907228e-16,,,,
W8,501,0.6214378669944,0.196410084,2,0.48712405,10.3984003,2.498001805406602e-16,,,,
W8,500,0.621208033,0.19421392440000002,2,0.500879255,10.46632717,4.996003610813204e-16,,,,
W8,499,0.6230666580524999,0.192136803,2,0.504283584,10.58424228,1.6653345369377348e-16,,,,
W8,498,0.6223783039392,0.189865227,2,0.523698538,10.64496842,5.273559366969494e-16,,,,
W8,497,0.6230354168316,0.187544994,2,0.535174002,10.74352001,9.992007221626409e-16,,,,
W8,496,0.6237645930472,0.185489883,2,0.542483065,10.83581809,9.71445146547012e-16,,,,
W8,495,0.6224582734775,0.18343999860000001,2,0.566221825,10.87514089,2.498001805406602e-16,,,,
W8,494,0.6232622433816001,0.180970306,2,0.576020283,10.98733676,2.886579864025407e-15,,,,
W8,493,0.6236470885188,0.178956528,2,0.588016337,11.07284881,3.6637359812630166e-15,,,,
W8,492,0.624473352,0.176499882,2,0.59812546,11.18867948,6.2727600891321345e-15,,,,
W8,491,0.6244529873772,0.174501762,2,0.611068691,11.26512035,8.798517470154366e-15,,,,
W8,490,0.624694898,0.172246399,2,0.624175843,11.36011875,1.2850831510036187e-14,,,,
W8,489,0.6244355859624,0.17018671,2,0.641288054,11.43492755,1.790234627208065e-14,,,,
W8,488,0.6246611776075001,0.167700977,2,0.65696185,11.54189213,2.6478819137309983e-14,,,,
W8,487,0.6258525790408,0.16567390440000002,2,0.661832259,11.6597139,2.0844437287337314e-14,,,,
W8,486,0.62605882,0.16375864029999998,2,0.672924769,11.74593936,1.5765166949677223e-14,,,,
W8,485,0.6261509183772,0.161539574,2,0.689737904,11.84322679,3.272382365082649e-14,,,,
W8,484,0.626411294,0.159459753,2,0.701345797,11.9408444,2.7283730830163222e-14,,,,
W8,483,0.626667224,0.157444181,2,0.712936732,12.03704108,1.3961054534661343e-14,,,,
W8,482,0.62691631,0.155436401,2,0.724424249,12.13471963,2.5118795932144167e-14,,,,
W8,481,0.6278422384272,0.153558388,2,0.734208095,12.24823752,8.454348332520567e-14,,,,
W8,480,0.6273986574275,0.151370363,2,0.751448829,12.33555536,7.596701045997634e-14,,,,
W8,479,0.6281170171795,0.149479332,2,0.761978773,12.44725908,3.802513859341161e-15,,,,
W8,478,0.6291990995698999,0.147512856,2,0.767542079,12.57546663,2.733924198139448e-14,,,,
W8,477,0.6291274082909,0.145611181,2,0.783025125,12.66568212,4.9710235927591384e-14,,,,
W8,476,0.6286428560952,0.143435268,2,0.797321431,12.75743807,3.0281332996651145e-14,,,,
W8,475,0.6297307873932,0.141578617,2,0.807826594,12.8868657,2.6201263381153694e-14,,,,
W8,474,0.6289711084635,0.139474602,2,0.826724972,12.96966652,3.608224830031759e-16,,,,
W8,473,0.628753012,0.137600164,2,0.842644952,13.05984981,2.528532938583794e-14,,,,
W8,472,0.6304074673032001,0.135788279,2,0.847761822,13.21161513,7.827072323607354e-15,,,,
W8,471,0.629829071,0.133520279,2,0.868525636,13.31435153,8.961165143261951e-13,,,,
W8,470,0.6297758945124999,0.131482277,2,0.884964795,13.4247163,6.217248937900877e-15,,,,
W8,469,0.6297103441115,0.129596472,2,0.898996148,13.52793511,5.5871973714261e-14,,,,
W8,468,0.6294281774345,0.127681313,2,0.915405729,13.62693226,8.326672684688674e-16,,,,
W8,467,0.630715843,0.12550663950000002,2,0.923232313,13.79880521,2.0261570199409107e-15,,,,
W8,466,0.6308700869928,0.123663101,2,0.937899771,13.91384189,4.163336342344337e-16,,,,
W8,465,0.6302155416305,0.12148245810000001,2,0.959283659,14.02180807,3.0531133177191805e-16,,,,
W8,464,0.630342012,0.11957952499999999,2,0.97566054,14.14340922,4.85722573273506e-16,,,,
W8,463,0.6307692498612,0.117877436,2,0.985479579,14.26564819,2.498001805406602e-16,,,,
W8,462,0.6300413605125,0.11589777,2,1.009043608,14.36483177,1.5265566588595902e-16,,,,
W8,461,0.6305408266325,0.11380487439999999,2,1.02036694,14.51962239,1.8041124150158794e-16,,,,
W8,460,0.631026548,0.111750088,2,1.036579529,14.67545016,7.632783294297951e-16,,,,
W8,459,0.630325058,0.10971916200000001,2,1.057618561,14.78599297,2.5951463200613034e-15,,,,
W8,458,0.6297621164489999,0.107825279,2,1.080365149,14.8949577,3.469446951953614e-16,,,,
W8,457,0.6294547581444,0.105794611,2,1.100603457,15.02559171,6.328271240363392e-15,,,,
W8,456,0.6298939352808,0.103631239,2,1.118568163,15.19964892,1.849909114781667e-14,,,,
W8,455,0.628999016,0.10152976990000001,2,1.144178127,15.31806063,1.0130785099704553e-15,,,,
W8,454,0.6292633745647,0.099394894,2,1.162497351,15.49015813,5.273559366969494e-16,,,,
W8,453,0.6273835322208,0.097084131,2,1.198721049,15.59018444,3.545774784896594e-14,,,,
W8,452,0.6253401767515,0.094895363,2,1.238182996,15.67638999,1.1657341758564144e-15,,,,
W8,451,0.62474429,0.092486954,2,1.264805829,15.84489127,2.3925306180672123e-14,,,,
W8,450,0.6229643673708,0.08998892784000001,2,1.304423916,15.97472837,3.524958103184872e-15,,,,
W8,449,0.620096143,0.08723814964000001,2,1.35639365,16.08284076,1.0422218643668657e-14,,,,
W8,448,0.617630906,0.084309664,2,1.411300086,16.2293943,5.689893001203927e-16,,,,
W8,447,0.6138522880667999,0.080969353,2,1.478506859,16.36059091,9.43689570931383e-16,,,,
W8,446,0.608768787,0.077669086,2,1.565041497,16.43700863,2.3592239273284576e-16,,,,
W8,445,0.603592854,0.073733225,2,1.663879916,16.57846251,1.0547118733938987e-15,,,,
W8,444,0.5969904560676,0.069862933,2,1.772345298,16.65946304,1.5126788710517758e-15,,,,
W8,443,0.5886286138632,0.064960732,2,1.923023969,16.77959247,5.412337245047638e-16,,,,
W8,442,0.578614776,0.060262346,2,2.096977077,16.82098556,9.367506770274758e-16,,,,
W8,441,0.565940031,0.05513195,2,2.322434713,16.80868659,4.28129753871076e-15,,,,
W8,440,0.55173916,0.04929193019999999,2,2.595083474,16.84226508,6.356026815979021e-15,,,,
W8,439,0.536643215,0.043530512,2,2.907703302,16.86987708,1.1796119636642288e-16,,,,
W8,438,0.517759446,0.037389293,2,3.318844493,16.8283899,3.0531133177191805e-16,,,,
W8,437,0.4979818766844,0.031587508,2,3.788386891,16.77304936,4.440892098500626e-16,,,,
W8,436,0.476131724,0.025620635,2,4.375181439,16.74996648,1.6479873021779667e-15,,,,
W8,435,0.4525183657656,0.020516715,2,5.053011586,16.60770285,8.465450562766819e-16,,,,
W8,434,0.42821028064449995,0.015669131279999998,2,5.863902476,16.53725443,1.3183898417423734e-16,,,,
W8,433,0.4044562361323,0.011636651,2,6.781931495,16.48769794,5.02028973947688e-15,,,,
W8,432,0.37873543625160005,0.008228831,2,7.898896933,16.38048135,8.673617379884035e-17,,,,
W8,431,0.3551237498016,0.005522394,2,9.161287794,16.41236874,1.990595188683386e-15,,,,
W8,430,0.3315227778216,0.003422475,2,10.6829045,16.51914355,5.741934705483231e-16,,,,
W8,429,0.3092467773935,0.001936352,2,12.48123592,16.76489779,2.2148081979533885e-15,,,,
W8,428,0.2891631801876,0.0008264040202000001,2,14.9671605,17.65024475,5.403663627667754e-16,,,,
W8,427,0.2700241358196,0.0001291993726,2,19.90640079,20.6399393,4.0657581468206416e-19,,,,
W8,426,0.252660954,0,2,140,20,1.8302628344088437e-155,,,,
W8,425,0.2374275562776,0,2,140,20,9.05142601240837e-157,,,,
W8,424,0.2225920408608,0,2,140,20,2.2785339230144847e-156,,,,
W8,423,0.20969123751600002,0,2,140,20,4.022248334378725e-154,,,,
W8,422,0.1978880919072,0,2,140,20,2.5731715713369144e-23,,,,
W8,421,0.18642633196150002,0,2,140,20,3.6821450626576464e-154,,,,
W8,420,0.176960483,0,2,140,20,8.2176028557702e-152,,,,
W8,419,0.1668648408768,0,2,140,20,2.5729453278475745e-152,,,,
W8,418,0.1571723183377,0,2,140,20,5.257859679144132e-151,,,,
W8,417,0.1469946325104,0,2,140,20,3.711375098663303e-150,,,,
W8,416,0.1365578124504,0,2,140,20,4.644209659993779e-149,,,,
W8,415,0.12656456736479998,0,2,140,20,5.2349395733694875e-148,,,,
W8,414,0.115246411,0,2,140,20,6.386958018987948e-147,,,,
W8,413,0.1043362945368,0,2,140,20,1.1859086775662942e-145,,,,
W8,412,0.09360325126824,0,2,140,20,4.068185241937614e-144,,,,
W8,411,0.08246581477884,0,2,140,20,2.354670458285737e-143,,,,
W8,410,0.07206889835328,0,2,140,20,3.0497606760700667e-141,,,,
W8,409,0.06243448648044,0,2,140,20,2.5392812502246853e-140,,,,
W8,408,0.05345928757395,0,2,140,20,5.316459003614262e-139,,,,
W8,407,0.0454164272077,0,2,140,20,1.36637812737376e-138,,,,
W8,406,0.0382395336594,0,2,140,20,1.7347301857813334e-137,,,,
W8,405,0.03179835505896,0,2,140,20,1.717362355011881e-294,,,,
W8,404,0.0266156299311,0,2,140,20,3.0324648479611606e-132,,,,
W8,403,0.021888283965720002,0,2,140,20,6.320329065976824e-135,,,,
W8,402,0.01811863531119,0,2,140,20,1.5620879033790257e-131,,,,
W8,401,0.01505124607798,0,2,140,20,7.641459165929302e-130,,,,
W8,400,0.012303128890499998,0,2,140,20,1.6347664249497564e-130,,,,
W8,399,0.01035064107126,0,2,140,20,9.172038364105694e-130,,,,
W8,398,0.00865513125014,0,2,140,20,1.9640951719578623e-130,,,,
W8,397,0.007517960192784,0,2,140,20,1.7399431714193135e-128,,,,
W8,396,0.006364722175868,0,2,140,20,6.68525211324874e-128,,,,
W8,395,0.005679153021262,0,2,140,20,4.943687885338799e-128,,,,
W8,394,0.004909791776515,0,2,140,20,6.124186080232196e-129,,,,
W8,393,0.00451278079756,0,2,140,20,8.570543097839829e-128,,,,
W8,392,0.004168140735972,0,2,140,20,2.0264342949930545e-127,,,,
W8,391,0.003939177579984,0,2,140,20,5.718498471847367e-128,,,,
W8,390,0.003497322860664,0,2,140,20,7.459506176392461e-130,,,,
W8,389,0.0035010522376749996,0,2,140,20,5.018669850951099e-131,,,,
W8,388,0.003369028587708,0,2,140,20,1.0773196002329127e-130,,,,
W8,387,0.003126883248948,0,2,140,20,4.491946471797816e-130,,,,
W8,386,0.00314010529536,0,2,140,20,1.2220070634846712e-130,,,,
W8,385,0.002962708028184,0,2,140,20,3.818404236787793e-21,,,,
W8,384,0.00310966496568,0,2,140,20,2.473502117129997e-130,,,,
W8,383,0.002914473563892,0,2,140,20,1.1281221203945775e-129,,,,
W8,382,0.002740867127496,0,2,140,20,2.7848996783190696e-130,,,,
W8,381,0.00296274394494,0,2,140,20,4.844302962145252e-130,,,,
W8,380,0.0030145137626349998,0,2,140,20,4.818457116272794e-130,,,,
W8,379,0.003008467219332,0,2,140,20,2.4536768699780095e-130,,,,
W8,378,0.002899393651788,0,2,140,20,4.7689220602018876e-130,,,,
W8,377,0.003031062301032,0,2,140,20,4.8370542016059304e-130,,,,
W8,376,0.002910105396732,0,2,140,20,6.445910025018137e-131,,,,
W8,375,0.002965391273315,0,2,140,20,1.369640604438621e-130,,,,
W8,374,0.0031882302703600002,0,2,140,20,2.418599369347014e-130,,,,
W8,373,0.002932904996076,0,2,140,20,2.791668828996153e-130,,,,
W8,372,0.0031707950498260002,0,2,140,20,4.6819452633678004e-130,,,,
W8,371,0.0030054327140999998,0,2,140,20,2.5680850385385088e-130,,,,
W8,370,0.0034619865993600002,0,2,140,20,4.106878867579028e-130,,,,
W8,369,0.003092256116736,0,2,140,20,9.765501407494887e-130,,,,
W8,368,0.002939874293928,0,2,140,20,2.450142011251854e-130,,,,
W8,367,0.0031603476945839997,0,2,140,20,1.8828952057163668e-129,,,,
W8,366,0.0031960686489360002,0,2,140,20,4.642590106423365e-130,,,,
W8,365,0.003340323114814,0,2,140,20,3.0565348000761128e-130,,,,
W8,364,0.003272417205435,0,2,140,20,4.228366720219066e-130,,,,
W8,363,0.0031499745342399997,0,2,140,20,4.88933421109674e-130,,,,
W8,362,0.003441903013472,0,2,140,20,2.099153435813526e-130,,,,
W8,361,0.002986726845732,0,2,140,20,9.906587988956128e-130,,,,
W8,360,0.0029368834706050002,0,2,140,20,4.2042590710446376e-130,,,,
W8,359,0.003294772421244,0,2,140,20,2.1797095119318867e-130,,,,
W8,358,0.003349703693724,0,2,140,20,4.030715162715282e-130,,,,
W8,357,0.00338055452681,0,2,140,20,4.246651303320579e-130,,,,
W8,356,0.003776745295425,0,2,140,20,4.733577411606233e-133,,,,
W8,355,0.003230941712995,0,2,140,20,2.160570938062839e-130,,,,
W8,354,0.00364837848577,0,2,140,20,3.213808814669329e-134,,,,
W8,353,0.003714347380248,0,2,140,20,1.1738649417262528e-133,,,,
W8,352,0.0035933403406030002,0,2,140,20,1.3227873472324484e-133,,,,
W8,351,0.004023484833372001,0,2,140,20,2.280414614665426e-127,,,,
W8,350,0.0036699322135829997,0,2,140,20,7.727324369065235e-135,,,,
W8,349,0.003569613017898,0,2,140,20,1.7919087263038723e-130,,,,
W8,348,0.003016543124048,0,2,140,20,2.6474618221851477e-130,,,,
W8,347,0.0040065966996719994,0,2,140,20,5.63136189559612e-128,,,,
W8,346,0.0037922382603299996,0,2,140,20,4.7438483375419025e-133,,,,
W8,345,0.004076878611805,0,2,140,20,8.338107237926704e-128,,,,
W8,344,0.00356605737444,0,2,140,20,3.5502515135457112e-130,,,,
W8,343,0.004188572255215,0,2,140,20,5.547084467315304e-128,,,,
W8,342,0.004079019563328,0,2,140,20,1.6200123021120402e-127,,,,
W8,341,0.004603133697288,0,2,140,20,8.827169606359993e-128,,,,
W8,340,0.002947561922916,0,2,140,20,5.4803005253858315e-130,,,,
W8,339,0.003799068307485,0,2,140,20,4.343374171933565e-133,,,,
W8,338,0.004442340867624,0,2,140,20,2.4091212716143823e-128,,,,
W8,337,0.004263524154036,0,2,140,20,2.1033673631343257e-127,,,,
W8,336,0.00427850955996,0,2,140,20,2.483687661758618e-128,,,,
W8,335,0.00436290495848,0,2,140,20,2.0489883073559698e-128,,,,
W8,334,0.004410949491408,0,2,140,20,6.764315035588164e-128,,,,
W8,333,0.004297367058756,0,2,140,20,1.8511225470131004e-127,,,,
W8,332,0.0047164667913,0,2,140,20,1.5976536637018125e-130,,,,
W8,331,0.004555550319718,0,2,140,20,6.636151907889068e-128,,,,
W8,330,0.004508236067584,0,2,140,20,1.0951239628213705e-127,,,,
W8,329,0.004635780669948,0,2,140,20,1.7419586472651794e-127,,,,
W8,328,0.00438855066454,0,2,140,20,1.942447864740922e-127,,,,
W8,327,0.004619927743214,0,2,140,20,1.612168504403393e-127,,,,
W8,326,0.004765909134812,0,2,140,20,7.961993522294218e-128,,,,
W8,325,0.00469719385219,0,2,140,20,1.5647247716148309e-127,,,,
W8,324,0.004774278034017,0,2,140,20,3.712982313352773e-128,,,,
W8,323,0.00471830504544,0,2,140,20,1.664994090350449e-127,,,,
W8,322,0.005075444878798,0,2,140,20,3.429848104020784e-128,,,,
W8,321,0.00505158365216,0,2,140,20,9.696291495768368e-128,,,,
W8,320,0.005015335941408,0,2,140,20,1.6364320170320886e-128,,,,
W8,319,0.005044056539057,0,2,140,20,6.787707424290166e-128,,,,
W8,318,0.005186007472211,0,2,140,20,7.13361075396045e-129,,,,
W8,317,0.005149836330848,0,2,140,20,6.517347327478132e-128,,,,
W8,316,0.00475817236265,0,2,140,20,7.430662556391058e-128,,,,
W8,315,0.005514687110685,0,2,140,20,5.38310698063892e-128,,,,
W8,314,0.005393255350769999,0,2,140,20,5.615018242421274e-128,,,,
W8,313,0.005744121056096,0,2,140,20,1.2816235369843184e-128,,,,
W8,312,0.0056861476065899995,0,2,140,20,4.869137951871208e-128,,,,
W8,311,0.005791099190202,0,2,140,20,2.1554480956216349e-128,,,,
W8,310,0.005943013391778,0,2,140,20,4.2852895462801603e-128,,,,
W8,309,0.00617883163722,0,2,140,20,9.436956939704612e-129,,,,
W8,308,0.006423643836672,0,2,140,20,6.517109367155948e-128,,,,
W8,307,0.006108042694220999,0,2,140,20,3.9059515343834747e-128,,,,
W8,306,0.006673733491825,0,2,140,20,8.986197323098985e-130,,,,
W8,305,0.006748521575903999,0,2,140,20,5.276731630086305e-128,,,,
W8,304,0.006859119118074,0,2,140,20,1.2951337817445859e-128,,,,
W8,303,0.006776321106144,0,2,140,20,2.582151409195045e-128,,,,
W8,302,0.0070777877627600004,0,2,140,20,9.8002049452903e-20,,,,
W8,301,0.007476937733056001,0,2,140,20,1.858238043403059e-128,,,,
W8,300,0.0075303135876159995,0,2,140,20,1.661543590182359e-128,,,,
