Color,Wavelength,R,T,x,K,S,error,,,,
K8,710,0.008408997974796,0.23053045269999997,2,5.446187302,0.078921004,4.0072112295064244e-16,,,,
K8,709,0.008329122158780001,0.22894859310000001,2,5.469498159,0.078240141,1.3600232051658168e-15,,,,
K8,708,0.00827002666904,0.227182598,2,5.50187446,0.077924771,1.1449174941446927e-16,,,,
K8,707,0.008288161582512001,0.22547666549999998,2,5.530386381,0.078491543,5.92755011741275e-15,,,,
K8,706,0.008225473756025,0.223896542,2,5.555781601,0.078173915,6.1461252753858275e-15,,,,
K8,705,0.008194783852476,0.222488003,2,5.583790905,0.077939279,4.916206330918271e-15,,,,
K8,704,0.008137430110404999,0.221001263,2,5.611664046,0.077621602,2.2898349882893854e-16,,,,
K8,703,0.008070570197865,0.219538097,2,5.636087353,0.077103266,1.063212018426185e-14,,,,
K8,702,0.008114860288644,0.218392448,2,5.656207721,0.077916288,1.2106635138842137e-14,,,,
K8,701,0.008086151375484,0.21755909,2,5.672763184,0.077726477,1.3199510928707525e-14,,,,
K8,700,0.0080782461693,0.216666794,2,5.686732717,0.077775903,1.2628786905111156e-15,,,,
K8,699,0.008053946068518,0.216018162,2,5.697246098,0.07751517,1.7277845820728999e-15,,,,
K8,698,0.00801734606283,0.215677242,2,5.706833593,0.077277173,3.948230631323213e-15,,,,
K8,697,0.008028294871576,0.215275745,2,5.714061672,0.077398707,6.963180032570904e-15,,,,
K8,696,0.008040400919279999,0.214968338,2,5.715431589,0.077534292,3.802513859341161e-15,,,,
K8,695,0.008090257738067999,0.21532669070000002,2,5.708732007,0.07796796,6.3438837516471835e-15,,,,
K8,694,0.008064014897004,0.21543684,2,5.707347253,0.077700004,5.4626442258509655e-15,,,,
K8,693,0.008103285062496,0.215755272,2,5.699487982,0.078010453,2.5153490401663703e-15,,,,
K8,692,0.00811106060747,0.21635831830000002,2,5.687857624,0.077979817,1.514240122180155e-14,,,,
K8,691,0.00816744578487,0.216853581,2,5.676927323,0.078409189,1.4422490979271174e-14,,,,
K8,690,0.0082085310403,0.217401505,2,5.665671905,0.078775685,1.3504822260479443e-14,,,,
K8,689,0.008220733377025,0.218352642,2,5.6503363,0.078650401,1.2130921267505812e-14,,,,
K8,688,0.008251165384365,0.21915657,2,5.632453788,0.078791715,1.11594761209588e-14,,,,
K8,687,0.008304972317519999,0.220059815,2,5.614461681,0.079153236,1.0075273948473296e-14,,,,
K8,686,0.008377203204636,0.221043167,2,5.595076343,0.079700867,9.107298248878237e-15,,,,
K8,685,0.008394323266025,0.22171337130000002,2,5.582850335,0.079643272,2.1510571102112408e-16,,,,
K8,684,0.00841137925653,0.222644634,2,5.564922846,0.079633433,5.637851296924623e-16,,,,
K8,683,0.0084754529442,0.223491516,2,5.546752683,0.080132682,4.749672877224498e-15,,,,
K8,682,0.00846523322756,0.22392408369999997,2,5.539040877,0.079970487,4.472117121068209e-15,,,,
K8,681,0.008532529637645,0.224366169,2,5.530487904,0.080500726,1.132774429812855e-15,,,,
K8,680,0.00854158338642,0.22484128949999999,2,5.520284737,0.080449513,6.3352101342672995e-15,,,,
K8,679,0.008532842183065,0.22490202,2,5.519598973,0.08031609,6.107961358914338e-15,,,,
K8,678,0.008569758775550001,0.224934616,2,5.516309634,0.080700866,6.033368249447335e-15,,,,
K8,677,0.008584729546545,0.225020466,2,5.51179755,0.080757673,6.142655828433874e-15,,,,
K8,676,0.008607268109196,0.225107288,2,5.510499781,0.080978941,6.192962809237201e-15,,,,
K8,675,0.008594972770068,0.224893646,2,5.513732966,0.080847988,6.184289191857317e-15,,,,
K8,674,0.00861128052753,0.224684048,2,5.51572569,0.081018411,6.3525573690270676e-15,,,,
K8,673,0.008613151651895001,0.224446106,2,5.517267965,0.081110696,1.2437967322753707e-15,,,,
K8,672,0.008612453155716,0.224304199,2,5.520093909,0.081100987,1.7763568394002505e-15,,,,
K8,671,0.008662922164932,0.223904514,2,5.525695752,0.081724475,4.014150123410332e-15,,,,
K8,670,0.00862594171721,0.22354927060000002,2,5.531068047,0.081350167,5.788772239334605e-15,,,,
K8,669,0.008671880528568,0.22323885,2,5.533314558,0.081918441,2.2724877535296173e-16,,,,
K8,668,0.008635658514085,0.22282741550000001,2,5.540266965,0.081507704,8.326672684688674e-17,,,,
K8,667,0.00866180976974,0.22242853159999998,2,5.547098752,0.081791743,8.465450562766819e-16,,,,
K8,666,0.008687309216964,0.22196556090000003,2,5.552664024,0.08219289,2.185751579730777e-16,,,,
K8,665,0.00865024497827,0.22169218059999998,2,5.556589077,0.081801622,2.255140518769849e-16,,,,
K8,664,0.00864300281684,0.22138792,2,5.562174157,0.081862267,1.9480944635219544e-15,,,,
K8,663,0.008664038844276,0.22086771,2,5.569824841,0.082051451,9.473324902309344e-15,,,,
K8,662,0.00865286270541,0.220450726,2,5.575082387,0.082027126,2.896988204881268e-16,,,,
K8,661,0.00867553450721,0.22004343,2,5.580929939,0.08242484,2.8275992658421956e-16,,,,
K8,660,0.008672888246005001,0.21958824159999998,2,5.587786338,0.082440265,1.0730999422392529e-14,,,,
K8,659,0.00867701302149,0.219325962,2,5.590738575,0.082491089,2.6419838539126772e-15,,,,
K8,658,0.00865242427686,0.21884908679999998,2,5.599496236,0.082225992,1.1539380562197721e-14,,,,
K8,657,0.008696922984456,0.218450337,2,5.605866166,0.08291067,1.2170819907453279e-14,,,,
K8,656,0.00868987840731,0.218053799,2,5.611824679,0.082834676,1.256113268954806e-14,,,,
K8,655,0.008661961000785,0.217611008,2,5.617461646,0.082582779,1.333308463635774e-14,,,,
K8,654,0.008656287136664999,0.21703639979999997,2,5.626417325,0.082661456,1.942890293094024e-15,,,,
K8,653,0.00870704055735,0.21670517,2,5.62951453,0.083183736,1.1674688993323912e-15,,,,
K8,652,0.00868300951436,0.216273785,2,5.637863517,0.083049493,7.095019016745141e-16,,,,
K8,651,0.008663639378725,0.215854435,2,5.644617851,0.082791522,5.290906601729262e-16,,,,
K8,650,0.008649289516952,0.21526914600000002,2,5.652587792,0.082834473,8.777700788442644e-16,,,,
K8,649,0.00869435190542,0.214937534,2,5.656510309,0.083242373,2.1285057050235423e-15,,,,
K8,648,0.00865714233817,0.214423409,2,5.665824464,0.083048291,1.1900203045200897e-15,,,,
K8,647,0.008694348864288,0.21398403170000002,2,5.672676475,0.083550542,2.9646424204443633e-15,,,,
K8,646,0.008692192551445,0.21350727079999998,2,5.678616634,0.083552378,3.696695727306576e-15,,,,
K8,645,0.008674111148765,0.21295951840000002,2,5.687405916,0.083606655,3.7643499428696714e-16,,,,
K8,644,0.008677861390912,0.212558079,2,5.694283261,0.083581942,5.2562121322097255e-16,,,,
K8,643,0.008684275117545,0.21198848720000002,2,5.702716435,0.083665451,4.631711680858075e-16,,,,
K8,642,0.008712430629756,0.211594029,2,5.707071814,0.084103155,4.683753385137379e-16,,,,
K8,641,0.00870075464883,0.211168213,2,5.71433309,0.083993731,5.134781488891349e-16,,,,
K8,640,0.00865838777768,0.21067649840000002,2,5.723422282,0.083566438,5.48172618408671e-16,,,,
K8,639,0.00868635618691,0.210341759,2,5.72618672,0.08392092,5.221517662690189e-16,,,,
K8,638,0.008667579071227999,0.20981716160000002,2,5.735803811,0.083912295,6.210310043996969e-16,,,,
K8,637,0.008676083388322,0.209355793,2,5.742685273,0.084064862,8.187894806610529e-16,,,,
K8,636,0.008653862088835,0.208840828,2,5.752951915,0.083889612,7.875644580934704e-16,,,,
K8,635,0.008687612578644,0.208581791,2,5.753449519,0.084265285,9.97465998686664e-16,,,,
K8,634,0.008657123953555,0.208191567,2,5.758616674,0.083869461,9.384854005034526e-16,,,,
K8,633,0.008667596068236,0.207664452,2,5.766776148,0.084105535,1.0200174038743626e-15,,,,
K8,632,0.008684559373512,0.20740911480000002,2,5.771885686,0.084356253,8.552186736565659e-16,,,,
K8,631,0.00868055481354,0.206986771,2,5.776156697,0.084353089,3.434752482434078e-16,,,,
K8,630,0.008684096011575,0.206624908,2,5.784541522,0.084476955,1.250735626179278e-15,,,,
K8,629,0.008659670779396,0.206231976,2,5.788750221,0.084247547,1.3114509478384662e-15,,,,
K8,628,0.008666470084075,0.20603796,2,5.789081568,0.084251137,1.465841337200402e-15,,,,
