Color,Wavelength,R,T,x,K,S,error,,,,
M,652,0.02070700417265,0.9036402893000001,1,0.185996977,0.054074654,1.1796119636642288e-16,,,,
M,651,0.0206612692862,0.9034804535000001,1,0.1865229,0.053964426,3.469446951953614e-18,,,,
M,650,0.020638371296060002,0.902850723,1,0.188193671,0.053940935,0,,,,
M,649,0.0206565769458,0.902509155,1,0.189022024,0.054008262,1.214306433183765e-16,,,,
M,648,0.0205677332565,0.9023445891999999,1,0.189671091,0.05378541,3.469446951953614e-18,,,,
M,647,0.020541801853799998,0.901895981,1,0.190887427,0.053743392,3.469446951953614e-18,,,,
M,646,0.0205317365047,0.90169548,1,0.191427353,0.053728588,1.1796119636642288e-16,,,,
M,645,0.0204023152229,0.901392975,1,0.192534952,0.05340716,0,,,,
M,644,0.02032095184882,0.900657501,1,0.194631486,0.053236075,1.1102230246251565e-16,,,,
M,643,0.02028076748555,0.900770798,1,0.194443614,0.053124335,0,,,,
M,642,0.020167948980960002,0.900098648,1,0.196459839,0.052866843,1.1449174941446927e-16,,,,
M,641,0.02009525875025,0.8999277496000001,1,0.197085741,0.052685922,1.734723475976807e-17,,,,
M,640,0.0199428810573,0.8990583800999999,1,0.199713398,0.052335137,3.469446951953614e-18,,,,
M,639,0.01986792934905,0.898753738,1,0.200690294,0.052155463,1.1449174941446927e-16,,,,
M,638,0.0196808612945,0.897887116,1,0.203404183,0.051712405,2.220446049250313e-16,,,,
M,637,0.01954003824304,0.897457733,1,0.20487397,0.051366016,0,,,,
M,636,0.01937764863125,0.897071457,1,0.206289001,0.050960217,6.938893903907228e-18,,,,
M,635,0.019223945250600002,0.895863648,1,0.209804903,0.050621627,6.938893903907228e-18,,,,
M,634,0.0190129971209,0.894870453,1,0.212918515,0.050119595,1.1796119636642288e-16,,,,
M,633,0.01885609310844,0.8938074493000001,1,0.216077279,0.049762849,1.1449174941446927e-16,,,,
M,632,0.01864516490964,0.8933473205999999,1,0.217816204,0.049230515,1.734723475976807e-17,,,,
M,631,0.0183387152321,0.891982575,1,0.222153179,0.048492552,2.0816681711721685e-17,,,,
M,630,0.01807729164845,0.891292191,1,0.224626439,0.047836805,3.469446951953614e-18,,,,
M,629,0.01777749518594,0.889670639,1,0.229627822,0.047125811,0,,,,
M,628,0.017498040309200002,0.8879982,1,0.234719656,0.046468861,1.1102230246251565e-16,,,,
M,627,0.01716097836137,0.886977844,1,0.238266506,0.045623984,3.469446951953614e-18,,,,
M,626,0.0168047281101,0.885129852,1,0.244038228,0.04476628,5.898059818321144e-17,,,,
M,625,0.01642524324768,0.8837178040000001,1,0.248739195,0.043822319,1.1102230246251565e-16,,,,
M,624,0.01605664190436,0.8817028046000001,1,0.255008869,0.042932634,6.938893903907228e-18,,,,
M,623,0.01560649749324,0.878805847,1,0.263841291,0.041860628,1.1275702593849246e-16,,,,
M,622,0.015187956102360001,0.877374344,1,0.268736388,0.040801484,8.673617379884035e-18,,,,
M,621,0.014698891198440001,0.874829941,1,0.276785736,0.03959732,1.1275702593849246e-16,,,,
M,620,0.01422571862988,0.872498398,1,0.284252254,0.038420342,1.1102230246251565e-16,,,,
M,619,0.0136560933155,0.86917511,1,0.294655253,0.037016323,2.1163626406917047e-16,,,,
M,618,0.01309616219112,0.8658677672999999,1,0.305035018,0.035627639,5.204170427930421e-18,,,,
M,617,0.012513368,0.8626245117000001,1,0.315348636,0.034163836,1.2836953722228372e-16,,,,
M,616,0.01197353378892,0.8587664032000001,1,0.327260414,0.032829424,0,,,,
M,615,0.011326517,0.854678421,1,0.340151513,0.031196202,1.1796119636642288e-16,,,,
M,614,0.01069754454475,0.850304565,1,0.35384853,0.029607261,6.938893903907228e-18,,,,
M,613,0.0100462724389,0.846051788,1,0.367351577,0.027936772,2.949029909160572e-17,,,,
M,612,0.009393298825339999,0.841024399,1,0.38308954,0.026268193,2.0816681711721685e-17,,,,
M,611,0.008749450128925,0.8352166748000001,1,0.401092502,0.024627738,1.5612511283791264e-17,,,,
M,610,0.008127041645532001,0.828678818,1,0.421235118,0.023045146,1.491862189340054e-16,,,,
M,609,0.00747373623252,0.823153153,1,0.438753456,0.021325768,1.8388068845354155e-16,,,,
M,608,0.006853230622164999,0.815679474,1,0.461902357,0.019722426,8.040443311152501e-16,,,,
M,607,0.006302041405225,0.8081307983000001,1,0.485296585,0.018293797,1.3877787807814457e-16,,,,
M,606,0.005763795662256,0.800031738,1,0.510500336,0.016888384,1.8995222061946038e-16,,,,
M,605,0.00519549015726,0.791609879,1,0.537020352,0.015372795,0,,,,
M,604,0.004714048493105,0.7821776581000001,1,0.56661549,0.014102997,1.734723475976807e-17,,,,
M,603,0.00431172957123,0.7715258025999999,1,0.600060346,0.013062442,1.734723475976807e-18,,,,
M,602,0.00391493743357,0.7610974120999999,1,0.633275586,0.012008414,1.6479873021779667e-17,,,,
M,601,0.0035987655310999998,0.749431763,1,0.670595039,0.011194325,1.2793585635328952e-16,,,,
M,600,0.003328489172604,0.736967773,1,0.710916001,0.01051135,6.158268339717665e-17,,,,
M,599,0.0030441629430119996,0.723295364,1,0.755911121,0.009776079,1.8084492237058214e-16,,,,
M,598,0.00284626354611,0.7089762878000001,1,0.803643191,0.009304569,2.2551405187698492e-17,,,,
M,597,0.002666855846556,0.692981339,1,0.85798673,0.008895425,6.752411130239722e-16,,,,
M,596,0.002567042817096,0.67648468,1,0.91508435,0.008744905,9.56266316132215e-16,,,,
M,595,0.00243508703175,0.658951721,1,0.977409954,0.008486362,9.37704774939263e-15,,,,
M,594,0.002370469501955,0.6404254149999999,1,1.044835529,0.008465788,6.342149028171207e-15,,,,
M,593,0.0022750272084699997,0.619985504,1,1.121617485,0.008351571,7.37257477290143e-18,,,,
M,592,0.0022643736628749998,0.599237633,1,1.201869636,0.008552866,1.9038590148845458e-16,,,,
M,591,0.002218581769056,0.576670723,1,1.29250504,0.008649917,6.11229816760428e-15,,,,
M,590,0.00219849349599,0.553138313,1,1.390765143,0.008867125,8.929489092590615e-16,,,,
M,589,0.0021603771520519997,0.5285828018000001,1,1.497926124,0.009035759,4.2197148553135833e-16,,,,
M,588,0.002183543779195,0.502662849,1,1.61630547,0.009500476,1.4284580462931018e-14,,,,
M,587,0.00214026136178,0.47616718290000004,1,1.744090223,0.009708356,6.475982944342817e-14,,,,
M,586,0.002155623441744,0.44864936829999996,1,1.884274613,0.010225957,1.3904632653605198e-13,,,,
M,585,0.002151552304375,0.420528221,1,2.036796381,0.010703385,1.6215848108735997e-13,,,,
M,584,0.00214092754113,0.39226348880000006,1,2.20076365,0.011193595,2.153433681373329e-13,,,,
M,583,0.002109768417655,0.363815041,1,2.378289061,0.01162266,7.13623604653435e-13,,,,
M,582,0.002145735699552,0.33532024380000003,1,2.57020312,0.012487586,4.527194591430472e-15,,,,
M,581,0.002137882883964,0.307394714,1,2.775052367,0.01316576,4.7704895589362195e-18,,,,
M,580,0.002123812043047,0.279603653,1,2.998316824,0.013879706,1.4649306073755142e-14,,,,
M,579,0.002149070597388,0.253036594,1,3.233265571,0.014916117,4.608292913932388e-15,,,,
M,578,0.002165457962348,0.22766014099999998,1,3.481996045,0.015977452,2.7885679876327174e-16,,,,
M,577,0.0021703038723900002,0.203383484,1,3.747455578,0.017045214,6.114900252818245e-17,,,,
M,576,0.0021715184513640003,0.181015854,1,4.021747456,0.018139671,6.045511313779173e-16,,,,
M,575,0.002151544684296,0.160000782,1,4.312446874,0.01912877,2.3327693943198113e-15,,,,
M,574,0.002136204154848,0.140819817,1,4.613211948,0.020196215,3.631253284175351e-14,,,,
M,573,0.00216858806977,0.123637209,1,4.919228414,0.021762511,1.4311468676808659e-16,,,,
M,572,0.002174155,0.108363886,1,5.229543581,0.023111453,1.5178830414797062e-17,,,,
M,571,0.002190833549688,0.094779682,1,5.544619846,0.024623652,8.413408858487514e-17,,,,
M,570,0.002191098700765,0.082512579,1,5.870838464,0.026018205,7.331375090346981e-15,,,,
M,569,0.00222267225042,0.072025523,1,6.190364795,0.027785828,5.724587470723463e-17,,,,
M,568,0.00218842100751,0.062981329,1,6.506592211,0.028717795,1.6609977282477928e-16,,,,
M,567,0.0021845675595700003,0.055167623,1,6.818392115,0.030012806,3.0375008064353892e-15,,,,
M,566,0.002186021,0.048413038,1,7.125750929,0.031364567,2.42861286636753e-16,,,,
M,565,0.002196888213735,0.04266264,1,7.423170727,0.032819531,1.780346703394997e-14,,,,
M,564,0.00218925069852,0.037843373,1,7.70538115,0.033935043,1.3877787807814457e-17,,,,
M,563,0.0022139956537,0.033709891,1,7.977188889,0.035520397,4.336808689942018e-19,,,,
M,562,0.002220311066955,0.030139871,1,8.240513737,0.036789615,4.336808689942018e-19,,,,
M,561,0.0022416954161639997,0.027228785,1,8.479176711,0.038214936,6.938893903907228e-18,,,,
